Index,Type,Price,Area,Location
5795,T2,233000,88,Braga
5796,T1,213500,83,Braga
5797,T1,196000,78,Braga
5798,T2,217500,88,Braga
5799,T0,315000,62,Porto
5800,T2,248500,107,Braga
5801,T2,185500,74,Braga
5802,T1,225000,68,Porto
5803,T2,320000,104,Porto
5804,T5,745000,186,Porto
5805,T1,390000,51,Faro
5806,T3,330000,117,Porto
5807,T2,217500,93,Porto
5808,T1,260000,63,Porto
5809,T1,225000,76,Porto
5810,T3,320000,170,Porto
5811,T0,175000,55,Porto
5812,T3,440000,163,Porto
5813,T3,450000,167,Porto
5814,T5,1150000,168,Porto
5815,T3,545000,129,Porto
5816,T3,224000,117,Porto
5817,T4,710000,188,Porto
5818,T0,115000,31,Faro
5819,T1,189000,35,Porto
5820,T3,369000,137,Porto
5821,T3,537000,122,Porto
5822,T2,425000,85,Porto
5823,T2,410000,85,Porto
5824,T2,420000,85,Porto
5825,T2,325000,67,Faro
5826,T1,185000,73,Porto
5827,T3,485000,126,Porto
5828,T2,410000,110,Porto
5829,T2,405000,110,Porto
5830,T3,492000,126,Porto
5831,T3,555000,143,Porto
5832,T3,150000,122,Porto
5833,T2,492000,80,Porto
5834,T2,558000,82,Porto
5835,T2,491000,78,Porto
5836,T2,600000,94,Porto
5837,T1,520000,83,Porto
5838,T1,524000,80,Porto
5839,T2,668000,109,Porto
5840,T1,518000,84,Porto
5841,T2,494000,83,Porto
5842,T2,504000,84,Porto
5844,T1,514000,84,Porto
5845,T2,658000,107,Porto
5850,T3,317900,182,Aveiro
5851,T3,279000,130,Porto
5852,T5,485000,177,Porto
5853,T4,1800000,318,Porto
5854,T4,1700000,308,Porto
5855,T3,163000,136,Porto
5856,T5,280000,250,Aveiro
5858,T4,1085700,138.90,Lisboa
5859,T4,1350000,198.20,Lisboa
5860,T3,1207500,139.70,Lisboa
5861,T3,1573200,184.40,Lisboa
5862,T2,372500,98.92,Setúbal
5863,T3,622665,150,Porto
5864,T2,247000,123,Porto
5865,T3,740000,119.28,Porto
5866,T0,230000,36.50,Faro
5867,T3,471000,136,Setúbal
5868,T3,505000,132.70,Lisboa
5869,T2,390000,115.78,Porto
5870,T2,440000,112.80,Lisboa
5871,T3,515000,142.44,Setúbal
5872,T3,189000,116,Porto
5873,T3,430000,72,Lisboa
5875,T2,650000,134.75,Faro
5876,T2,290000,70,Faro
5877,T2,330000,85,Faro
5880,T3,625500,140,Porto
5881,T1,285000,57,Lisboa
5882,T1,290000,54,Lisboa
5883,T1,285000,62,Lisboa
5884,T3,289500,266,Leiria
5885,T1,289000,78,Faro
5886,T3,259000,117,Viana do Castelo
5887,T2,350000,114,Viana do Castelo
5888,T2,270000,105,Viana do Castelo
5889,T2,225000,82,Viana do Castelo
5890,T2,235000,105,Viana do Castelo
5891,T2,240000,107,Viana do Castelo
5892,T1,180000,84,Viana do Castelo
5893,T2,200000,88,Viana do Castelo
5894,T1,150000,61,Viana do Castelo
5895,T1,140000,61,Viana do Castelo
5896,T1,157500,61,Viana do Castelo
5897,T2,240000,94,Porto
5898,T3,365000,170,Braga
5899,T4,465000,241,Braga
5900,T3,500000,132.70,Lisboa
5901,T3,550000,140.45,Setúbal
5902,T3,1170000,173.50,Lisboa
5904,T3,471000,140,Setúbal
5905,T2,420000,112.80,Lisboa
5913,T1,215000,48,Porto
5914,T3,380000,194.23,Porto
5915,T2,280000,143.86,Porto
5916,T3,415000,256.01,Porto
5917,T3,390000,184.35,Porto
5918,T3,330000,125,Porto
5919,T3,275000,186.63,Porto
5920,T3,305000,196.31,Porto
5921,T3,300000,182.25,Porto
5922,T3,165000,100,Braga
5923,T3,298500,200,Lisboa
5924,T2,280000,88,Porto
5925,T6,3950000,459.50,Lisboa
5926,T3,497000,144,Lisboa
5928,T2,318000,76.60,Porto
5929,T1,266000,63.80,Porto
5930,T3,464000,102.50,Porto
5931,T1,282000,63.80,Porto
5933,T3,545000,152,Porto
5934,T2,445000,122,Porto
5935,T3,420000,116,Faro
5936,T1,695000,122,Faro
5937,T1,595000,122,Faro
5938,T3,275000,129,Porto
5940,T2,357000,80,Porto
5941,T1,290000,70,Porto
5942,T1,290000,72,Porto
5943,T2,209750,66,Setúbal
5944,T3,325000,150,Lisboa
5945,T3,329000,97.77,Faro
5946,T0,159900,42.54,Faro
5947,T2,225000,81.50,Porto
5948,T3,515000,117,Setúbal
5949,T3,1150000,173.50,Lisboa
5950,T3,478000,150.24,Setúbal
5951,T3,179500,136,Porto
5953,T2,187500,61.90,Setúbal
5954,T1,430000,132.16,Setúbal
5955,T2,545000,196,Porto
5956,T2,125000,140,Vila Real
5957,T1,279500,57,Porto
5958,T3,625500,140,Porto
5959,T3,567500,139,Porto
5960,T3,155000,97,Porto
5961,T2,187500,62,Setúbal
5962,T3,446000,120.64,Porto
5964,T2,187500,60,Setúbal
5966,T2,365000,144,Braga
5967,T3,325000,130,Braga
5968,T3,440000,182,Braga
5969,T4,345000,130,Lisboa
5972,T0,202000,34,Porto
5973,T1,279500,57,Porto
5974,T4,882000,170,Porto
5976,T2,138000,110.85,Leiria
5977,T3,197500,115,Coimbra
5978,T3,410000,148.02,Porto
5979,T2,260000,73.65,Lisboa
5980,T3,470000,157,Porto
5981,T2,850000,112,Faro
5982,T2,450000,124,Aveiro
5983,T3,624500,151,Porto
5984,T3,249000,149.60,Santarém
5985,T3,300000,133,Coimbra
5986,T2,210000,74,Coimbra
5987,T3,285000,111,Coimbra
5988,T2,175000,89,Coimbra
5989,T3,275000,112,Coimbra
5990,T1,175000,69,Coimbra
5991,T2,200000,86,Coimbra
5992,T2,165000,89,Coimbra
5993,T3,265000,112,Coimbra
5994,T3,300000,156,Setúbal
5995,T4,425000,138,Setúbal
5996,T3,365000,127.31,Setúbal
5997,T3,295000,156,Setúbal
5998,T2,146500,70,Setúbal
5999,T2,780000,150.75,Faro
6000,T2,167500,94,Porto
6001,T4,400000,104,Lisboa
6002,T3,610000,172.90,Faro
6003,T2,285000,89,Aveiro
6004,T3,395000,127.48,Faro
6005,T3,395000,120.95,Faro
6006,T2,465500,115,Porto
6007,T3,153000,113,Porto
6008,T8,1475000,200,Lisboa
6010,T3,550000,242,Leiria
6011,T2,350000,110,Viana do Castelo
6012,T3,274000,117,Viana do Castelo
6013,T3,289000,117,Viana do Castelo
6014,T3,269000,117,Viana do Castelo
6015,T3,780000,145,Ilha das Flores
6016,T2,370000,152,Faro
6017,T2,637000,115,Porto
6018,T1,232500,52.70,Porto
6019,T2,460000,159.30,Faro
6020,T1,199000,42.40,Lisboa
6021,T3,331000,125.85,Faro
6022,T2,190000,93,Coimbra
6023,T2,450000,159.30,Faro
6024,T3,165000,102,Braga
6025,T3,395000,119,Porto
6026,T2,189000,70,Porto
6027,T3,297000,133,Viana do Castelo
6028,T2,205000,82,Viana do Castelo
6029,T3,375000,124,Viana do Castelo
6030,T3,505000,142.19,Setúbal
6031,T2,415000,112.80,Lisboa
6032,T3,490000,132.70,Lisboa
6033,T1,345000,96.56,Faro
6034,T3,608000,143,Porto
6035,T2,374000,101.91,Faro
6036,T3,414500,123.81,Faro
6037,T2,389000,100.85,Faro
6038,T2,384000,100.85,Faro
6039,T2,380000,115,Setúbal
6040,T2,230000,82,Viana do Castelo
6041,T3,264000,117,Viana do Castelo
6042,T2,210000,82,Viana do Castelo
6043,T2,215000,82,Viana do Castelo
6044,T3,589000,218.21,Setúbal
6045,T4,920000,159,Lisboa
6046,T3,255000,126,Braga
6047,T1,200000,80,Lisboa
6048,T2,695000,95,Porto
6049,T3,365000,140,Lisboa
6052,T3,799000,121.14,Lisboa
6053,T2,259000,97,Porto
6054,T5,2200000,286,Lisboa
6055,T3,461000,120.83,Porto
6056,T3,545000,139,Lisboa
6057,T2,410000,112.80,Lisboa
6058,T5,699000,190,Porto
6059,T2,375000,74,Faro
6060,T3,342000,103,Lisboa
6061,T3,445550,117,Aveiro
6062,T1,299900,45,Lisboa
6063,T4,1600000,304.05,Porto
6064,T2,180000,73,Coimbra
6065,T3,625500,140,Porto
6066,T3,490000,80,Lisboa
6067,T3,440000,112,Porto
6068,T2,300000,100,Setúbal
6069,T2,134900,78,Leiria
6070,T1,329900,40,Lisboa
6071,T3,219000,115,Porto
6072,T2,299900,45,Lisboa
6073,T1,165000,93.50,Porto
6076,T4,615000,140,Lisboa
6077,T2,450000,75,Lisboa
6078,T2,214990,100,Porto
6080,T3,1130000,142,Lisboa
6081,T1,429000,81.01,Lisboa
6082,T3,260000,98,Santarém
6083,T3,405000,162.30,Lisboa
6084,T2,295000,104,Porto
6085,T4,440000,135,Porto
6086,T3,290000,104,Santarém
6088,T2,325000,116,Porto
6089,T2,269000,87,Faro
6090,T4,2200000,312,Lisboa
6091,T2,168000,63,Viana do Castelo
6092,T4,325000,143,Santarém
6093,T2,205000,76.14,Porto
6094,T3,215000,107.84,Setúbal
6095,T3,290000,117,Santarém
6096,T2,225900,79,Porto
6097,T3,465000,110,Lisboa
6098,T3,245000,98,Santarém
6099,T3,275000,104,Santarém
6100,T1,230000,53,Porto
6101,T2,1150000,137,Lisboa
6102,T1,495000,63,Lisboa
6103,T2,370000,97,Porto
6104,T3,300000,104,Santarém
6105,T4,345000,142.80,Santarém
6106,T2,330000,54.24,Porto
6107,T2,165000,86,Porto
6108,T2,215000,69.70,Faro
6109,T2,251501,71.14,Porto
6110,T3,148000,98,Viseu
6111,T4,1300000,207,Lisboa
6112,T3,230000,105,Aveiro
6113,T3,241000,131,Aveiro
6114,T2,214990,95,Porto
6115,T4,780000,167,Lisboa
6117,T2,306000,130,Porto
6118,T3,199000,89,Setúbal
6119,T2,499000,122,Porto
6120,T0,195000,34.34,Porto
6121,T0,325000,42,Porto
6122,T2,165000,63,Setúbal
6123,T2,143000,80,Braga
6124,T3,420000,90,Lisboa
6125,T3,345000,90,Setúbal
6126,T3,620000,128.90,Porto
6127,T4,2100000,250.77,Porto
6129,T3,995000,168,Lisboa
6130,T4,439000,174,Setúbal
6131,T4,870000,158,Lisboa
6132,T6,520000,229.69,Porto
6133,T0,261000,75.90,Porto
6134,T4,480000,178.94,Porto
6135,T2,250000,100,Porto
6136,T2,215000,90,Porto
6137,T4,699000,232.65,Porto
6138,T3,630000,101,Lisboa
6139,T4,1695000,203,Lisboa
6140,T3,340000,139,Braga
6141,T5,1690000,343,Lisboa
6142,T3,1980000,237.80,Lisboa
6143,T4,3534577,258.63,Lisboa
6144,T2,750000,117.66,Lisboa
6145,T5,970000,181,Lisboa
6146,T3,183000,111.30,Viana do Castelo
6148,T3,190000,99.02,Viana do Castelo
6149,T3,190000,107.39,Viana do Castelo
6150,T1,229900,126,Braga
6151,T2,213000,74.18,Viana do Castelo
6152,T3,240000,105.97,Viana do Castelo
6153,T3,234000,105.97,Viana do Castelo
6154,T2,193000,74.18,Viana do Castelo
6155,T3,213000,105.97,Viana do Castelo
6156,T2,675000,78.57,Lisboa
6157,T3,338000,113.20,Viana do Castelo
6158,T1,178000,62.20,Viana do Castelo
6159,T1,258000,96.10,Viana do Castelo
6160,T3,180000,75.69,Lisboa
6161,T3,500000,108,Porto
6162,T3,2798036,181.22,Lisboa
6163,T5,459500,140,Porto
6164,T3,765000,134,Lisboa
6165,T2,690000,97.60,Lisboa
6166,T3,730000,150,Lisboa
6167,T2,285000,104.01,Porto
6168,T2,285000,79.72,Lisboa
6169,T2,305000,100,Porto
6170,T0,69500,31,Aveiro
6171,T2,305000,100,Porto
6172,T4,1150000,180,Lisboa
6173,T3,239000,100,Porto
6174,T1,152000,55.50,Porto
6175,T1,159000,60,Leiria
6176,T3,550000,163.60,Faro
6177,T3,495000,119.30,Porto
6178,T2,214990,95,Porto
6180,T1,339500,50,Lisboa
6181,T3,320000,117,Lisboa
6182,T3,400000,120,Setúbal
6183,T1,295000,65,Lisboa
6184,T3,800000,165,Lisboa
6185,T3,780000,165,Lisboa
6186,T1,240000,38,Lisboa
6187,T2,1500000,229,Porto
6188,T2,275000,89,Porto
6189,T2,190000,78,Porto
6190,T1,210000,36,Lisboa
6191,T1,250000,84,Faro
6192,T3,275000,90,Setúbal
6193,T1,190000,36,Lisboa
6194,T2,227500,82,Setúbal
6195,T2,95000,94,Coimbra
6196,T2,435000,130.13,Faro
6197,T2,165000,68.45,Porto
6198,T3,360000,156,Setúbal
6199,T2,245000,59,Lisboa
6200,T3,195000,82.35,Porto
6201,T3,985000,157.71,Lisboa
6202,T5,690000,230,Porto
6203,T3,346000,135,Aveiro
6204,T5,2500000,224.10,Lisboa
6205,T2,2330000,134,Lisboa
6206,T2,550000,155,Porto
6207,T3,270000,122,Faro
6208,T4,260000,146,Leiria
6210,T3,300000,113,Braga
6211,T2,220000,111.33,Braga
6212,T3,1090000,120,Lisboa
6213,T2,320000,78,Porto
6214,T3,185000,118,Viana do Castelo
6215,T2,249000,78,Faro
6216,T0,530000,90,Faro
6217,T3,255000,126,Porto
6218,T3,195624,112.80,Porto
6219,T2,285000,100,Porto
6220,T2,195900,83,Aveiro
6221,T2,325000,77,Porto
6222,T4,2800000,174,Lisboa
6223,T1,160000,40,Lisboa
6224,T1,349900,44,Lisboa
6225,T1,485000,81,Lisboa
6226,T0,159000,50,Porto
6227,T2,145000,80,Porto
6228,T4,2700000,261,Lisboa
6229,T3,410000,124,Porto
6230,T2,169900,83.50,Porto
6231,T4,255000,72,Lisboa
6232,T2,1190000,111,Faro
6233,T2,239500,73,Porto
6234,T2,490000,120,Setúbal
6235,T2,570000,95.50,Lisboa
6236,T3,290900,110.80,Porto
6237,T3,312500,100,Setúbal
6238,T3,320000,81,Lisboa
6239,T2,175000,60,Setúbal
6240,T2,225000,102,Porto
6241,T3,445000,119.50,Faro
6242,T2,320000,77,Porto
6243,T2,315000,77,Porto
6244,T2,649000,84.74,Faro
6245,T2,191900,87.80,Porto
6246,T1,212000,63,Porto
6247,T2,225000,97,Porto
6248,T1,226800,52.61,Porto
6249,T4,400000,136.18,Porto
6250,T2,600000,118.86,Porto
6251,T2,730000,93,Lisboa
6252,T3,259900,111,Porto
6253,T3,341500,126,Aveiro
6254,T3,510000,130.70,Porto
6255,T3,675000,162,Setúbal
6256,T1,128000,48.50,Setúbal
6257,T1,180000,53,Aveiro
6259,T4,950000,188.09,Porto
6260,T4,445000,180,Porto
6261,T1,390000,72,Lisboa
6262,T1,265000,65.80,Porto
6264,T3,495000,143,Porto
6265,T3,450000,123,Faro
6267,T2,650000,124.50,Setúbal
6268,T4,699000,232.65,Porto
6269,T1,207000,37,Lisboa
6270,T3,675000,143,Porto
6271,T3,685000,173.20,Ilha da Madeira
6272,T3,700000,307.45,Setúbal
6273,T3,346000,135,Aveiro
6274,T2,295000,69.24,Lisboa
6275,T1,175000,78.19,Santarém
6276,T2,160000,75,Porto
6277,T4,395000,191.15,Santarém
6278,T3,342500,134.30,Aveiro
6279,T3,346000,135.60,Aveiro
6280,T3,346000,135.60,Aveiro
6281,T3,322500,126.40,Aveiro
6282,T2,265000,83,Porto
6283,T3,329000,126.40,Aveiro
6284,T3,349000,134.30,Aveiro
6285,T3,341500,126.40,Aveiro
6286,T3,363000,134.30,Aveiro
6287,T3,189000,100,Porto
6288,T2,168000,95,Porto
6289,T1,195000,59,Porto
6290,T3,239900,140,Porto
6291,T3,259500,74,Porto
6293,T2,185000,95,Setúbal
6294,T3,195000,106,Faro
6296,T2,2199793,177.30,Lisboa
6297,T4,1175000,148,Porto
6298,T3,975000,129,Porto
6299,T2,1299000,138.04,Lisboa
6300,T2,299000,81,Porto
6301,T3,322000,126,Aveiro
6302,T3,249000,138,Porto
6303,T3,367500,113.85,Porto
6304,T3,600000,120.61,Porto
6305,T3,695000,150.15,Porto
6306,T3,359000,102,Lisboa
6307,T1,210000,64.70,Porto
6308,T2,375000,70.65,Faro
6310,T1,206000,63,Porto
6311,T0,159000,50,Porto
6312,T2,189500,91,Setúbal
6313,T2,346000,91,Porto
6314,T4,400000,136,Porto
6315,T3,383000,119,Porto
6316,T2,280000,89,Porto
6317,T2,280000,83.34,Lisboa
6318,T3,1360000,185,Lisboa
6319,T3,385000,128.40,Porto
6320,T3,219500,81,Lisboa
6321,T2,242834,70.80,Porto
6323,T2,815000,112,Lisboa
6324,T3,1650000,141.89,Faro
6325,T3,530000,134,Aveiro
6326,T2,184900,86.95,Porto
6327,T2,187500,87,Setúbal
6328,T2,630000,117.20,Faro
6329,T2,130000,63,Braga
6330,T3,480000,104,Porto
6331,T2,189900,96,Porto
6332,T2,258000,91,Coimbra
6333,T3,340000,114,Porto
6334,T2,470000,124,Porto
6335,T1,208000,66,Coimbra
6336,T2,425000,89.10,Porto
6337,T2,299900,51,Lisboa
6338,T2,460000,114,Porto
6339,T3,360000,140,Porto
6340,T2,850000,66,Lisboa
6341,T0,160000,38,Braga
6342,T4,425000,190,Braga
6343,T1,395000,97.52,Porto
6344,T2,106000,109,Porto
6345,T2,205000,110,Braga
6346,T2,310000,70,Porto
6347,T3,355000,105,Lisboa
6348,T2,230000,70,Lisboa
6350,T2,895000,145.06,Lisboa
6351,T3,550000,154,Porto
6352,T2,236000,97,Aveiro
6354,T3,1500000,205,Lisboa
6355,T1,135750,65,Porto
6356,T3,209900,116,Setúbal
6357,T3,580000,117,Porto
6358,T2,319000,81,Porto
6359,T2,380000,119.60,Ilha da Madeira
6360,T3,640000,155,Porto
6361,T1,295000,74,Faro
6362,T4,400000,136,Porto
6363,T2,980000,135,Lisboa
6364,T3,640000,151,Porto
6365,T3,700000,159,Porto
6366,T2,1265000,80,Faro
6367,T3,500000,116,Coimbra
6368,T2,299000,81,Porto
6369,T3,510000,87.46,Faro
6370,T2,398000,107.60,Porto
6371,T3,380000,134,Setúbal
6372,T4,685000,168.64,Porto
6373,T3,174900,137,Braga
6374,T5,770000,270,Setúbal
6375,T2,485000,85,Lisboa
6376,T2,208000,87,Setúbal
6377,T2,164000,96,Porto
6378,T4,1100000,225,Porto
6379,T2,152000,72,Aveiro
6380,T3,249000,138,Porto
6381,T4,795000,158,Lisboa
6382,T2,250000,65,Porto
6383,T2,225000,97,Porto
6384,T2,219900,85,Porto
6385,T2,225000,87,Porto
6386,T2,220000,95,Porto
6387,T2,375000,87,Porto
6388,T1,300000,42,Porto
6389,T4,675000,156,Porto
6390,T3,475000,154,Porto
6391,T1,230000,72,Faro
6392,T3,449000,95,Lisboa
6393,T2,500000,91,Lisboa
6394,T3,485000,187,Setúbal
6395,T0,350000,39,Lisboa
6396,T3,295000,122,Lisboa
6397,T2,1700000,199,Lisboa
6398,T2,144000,101,Lisboa
6399,T3,300000,175.10,Leiria
6400,T0,165000,30,Faro
6401,T3,465000,99,Porto
6402,T3,385000,137,Porto
6403,T3,651900,149,Faro
6404,T4,1181200,176,Faro
6405,T3,630700,149,Faro
6406,T3,614800,146,Faro
6407,T3,641300,149,Faro
6408,T4,1028200,175,Faro
6409,T2,418700,100.48,Faro
6410,T4,699600,171,Faro
6411,T3,583000,146,Faro
6412,T2,424000,86.50,Faro
6413,T3,588300,149,Faro
6414,T2,424000,100.48,Faro
6415,T2,418700,100.48,Faro
6416,T2,455800,100.48,Faro
6417,T2,445200,100.48,Faro
6418,T2,434600,100.48,Faro
6419,T3,275000,198.30,Leiria
6420,T3,475000,132.50,Lisboa
6421,T2,265000,87,Faro
6422,T3,219000,116,Braga
6423,T3,235000,116,Braga
6424,T2,420000,93,Porto
6425,T1,390000,72,Porto
6426,T1,330000,66,Porto
6427,T1,330000,66,Porto
6428,T2,179900,90,Porto
6429,T2,187900,88.10,Porto
6430,T3,290900,114.70,Porto
6431,T2,183900,86.95,Porto
6432,T3,220000,95,Lisboa
6433,T2,200000,68,Lisboa
6434,T2,289900,86,Porto
6435,T3,169000,106.50,Apartamento para comprar: Guarda
6436,T2,184900,86.95,Porto
6437,T2,192900,88.30,Porto
6438,T2,186900,88.10,Porto
6439,T3,352500,170,Leiria
6440,T1,287000,55,Lisboa
6441,T3,175000,154.40,Aveiro
6442,T4,4500000,395,Lisboa
6443,T1,299500,60,Porto
6444,T2,595000,102,Porto
6445,T1,175000,51,Porto
6446,T4,2250000,269.45,Porto
6447,T3,600000,131,Porto
6448,T3,730000,150,Lisboa
6449,T2,349900,107,Lisboa
6450,T1,227000,38,Lisboa
6451,T3,220000,130.20,Coimbra
6452,T3,490000,134,Lisboa
6453,T2,137500,116.40,Braga
6454,T2,460000,77,Lisboa
6455,T2,130000,52,Santarém
6456,T3,630000,137,Lisboa
6457,T3,1965000,237,Lisboa
6458,T1,274000,53.78,Aveiro
6459,T3,485000,169,Porto
6460,T3,481280,150.40,Aveiro
6461,T3,630000,137,Lisboa
6462,T3,465000,92,Porto
6463,T1,340000,74,Porto
6464,T3,590000,145,Lisboa
6465,T3,930000,127,Porto
6466,T3,295000,100,Lisboa
6467,T5,690000,230,Porto
6468,T2,429900,49.75,Lisboa
6469,T1,295000,60.95,Faro
6471,T4,276500,146,Braga
6472,T1,399900,42.17,Lisboa
6473,T4,390000,153,Porto
6474,T3,625000,131,Porto
6476,T2,310000,94,Porto
6477,T1,399000,80,Lisboa
6478,T4,680000,119,Lisboa
6479,T4,998000,218,Lisboa
6480,T3,565000,132,Porto
6481,T4,1750000,179,Lisboa
6482,T2,440000,109,Porto
6483,T3,345000,36,Faro
6484,T3,220000,73.30,Lisboa
6485,T1,260000,64.80,Faro
6486,T3,305000,159.67,Porto
6487,T3,259000,133,Braga
6488,T5,480000,189.60,Coimbra
6489,T2,375000,100,Porto
6490,T3,265000,118,Ilha da Madeira
6491,T2,199900,74.20,Porto
6492,T5,1290000,270,Porto
6493,T0,190000,30,Porto
6494,T3,300000,83,Porto
6495,T0,190000,29,Porto
6496,T0,195000,29,Porto
6497,T1,155000,49.38,Porto
6498,T2,780000,115.95,Lisboa
6499,T3,1100000,115,Lisboa
6500,T2,225000,78.30,Porto
6501,T2,915000,115.95,Lisboa
6502,T1,579800,82.80,Porto
6503,T0,233564,54.60,Porto
6504,T0,480000,64,Porto
6505,T2,915000,115.85,Lisboa
6506,T3,351750,128,Braga
6507,T3,367500,140,Braga
6508,T2,350000,88,Lisboa
6509,T2,440000,109,Porto
6510,T3,399900,71,Lisboa
6511,T2,220000,119.50,Porto
6512,T3,250000,83,Lisboa
6513,T3,350000,88,Porto
6514,T2,189000,87,Porto
6515,T3,650000,114,Porto
6516,T1,125000,45,Porto
6517,T3,265000,66,Porto
6518,T3,507688,109,Porto
6519,T1,125000,45,Porto
6520,T2,182500,89,Porto
6521,T2,187500,89,Porto
6522,T2,185000,89,Porto
6523,T2,408512,90,Porto
6524,T4,2828364,238,Porto
6525,T4,2474027,238,Porto
6526,T4,1844242,227,Porto
6527,T3,450000,133,Setúbal
6528,T4,725000,189,Porto
6529,T2,329000,103.58,Porto
6530,T2,295000,72,Setúbal
6531,T1,230000,65,Porto
6532,T2,408000,96.60,Faro
6533,T5,595000,218,Porto
6534,T1,165000,44.57,Castelo Branco
6535,T3,250000,129.48,Castelo Branco
6536,T2,192000,75.30,Faro
6537,T5,229500,180,Apartamento para comprar: Castelo Branco
6538,T2,625000,84.14,Lisboa
6539,T4,528000,190,Aveiro
6540,T3,356000,115,Porto
6541,T3,372000,149,Aveiro
6542,T5,690000,230,Porto
6543,T0,159000,58,Porto
6544,T0,157500,58,Porto
6546,T2,440000,125,Porto
6547,T1,310000,102,Porto
6548,T4,780000,183.45,Porto
6549,T3,530060,156,Aveiro
6550,T1,200000,47,Porto
6551,T3,295000,122,Faro
6552,T2,780000,144.01,Porto
6553,T4,1450000,288.01,Porto
6554,T2,180000,267,Porto
6555,T3,335000,133,Porto
6557,T2,550000,96,Lisboa
6558,T3,465000,140,Lisboa
6559,T4,705000,171,Porto
6560,T2,240000,93,Braga
6561,T1,230000,75,Porto
6562,T2,300000,91.20,Porto
6563,T2,293000,95.50,Porto
6564,T2,285000,75,Lisboa
6565,T3,600000,131,Porto
6566,T4,614000,152.36,Porto
6567,T3,210000,130,Aveiro
6568,T3,195000,96,Setúbal
6569,T2,588000,110.03,Porto
6570,T2,2639736,182,Lisboa
6571,T2,385000,121.02,Lisboa
6572,T3,820000,105.05,Lisboa
6573,T2,810000,115.95,Lisboa
6574,T3,395000,144.80,Aveiro
6575,T3,300000,148,Leiria
6576,T4,325000,120,Setúbal
6577,T2,275000,113.55,Lisboa
6578,T2,690000,120,Faro
6579,T2,310000,70,Porto
6580,T3,349000,100,Porto
6581,T3,760000,145,Lisboa
6582,T2,225000,75,Porto
6583,T3,340000,122.89,Setúbal
6584,T3,375000,86.70,Lisboa
6585,T3,420000,128,Braga
6586,T3,550000,137,Porto
6587,T4,680000,229,Porto
6588,T3,455000,158,Setúbal
6589,T3,465000,158,Setúbal
6590,T3,499000,95,Faro
6592,T2,270000,62,Apartamento para comprar: Viseu
6593,T2,280000,62,Apartamento para comprar: Viseu
6594,T2,120000,84,Coimbra
6595,T2,299000,112.81,Setúbal
6596,T1,235000,47,Porto
6597,T3,450000,125,Coimbra
6598,T2,490000,67,Leiria
6599,T3,240000,192,Coimbra
6600,T3,350000,327,Braga
6601,T3,350000,327,Braga
6602,T3,465000,105,Porto
6603,T2,378000,81,Leiria
6604,T3,725000,124,Leiria
6605,T2,420000,134.50,Porto
6606,T3,340000,122.89,Setúbal
6607,T4,375000,168,Setúbal
6608,T6,5900000,467,Lisboa
6609,T3,240000,126.80,Setúbal
6610,T4,555000,141,Lisboa
6611,T4,890000,126.80,Lisboa
6612,T3,250000,129,Santarém
6613,T3,730000,138,Lisboa
6614,T2,185000,118,Porto
6615,T3,415245,134,Aveiro
6616,T3,421755,136,Aveiro
6618,T2,495000,114.35,Porto
6619,T3,200000,73.50,Lisboa
6620,T3,270000,133.60,Faro
6621,T5,955000,398,Braga
6622,T4,650000,151.82,Setúbal
6623,T1,180000,63,Leiria
6624,T0,200000,38,Porto
6625,T3,375000,127,Porto
6626,T1,275000,67,Porto
6627,T3,600000,131,Porto
6628,T1,112000,55,Lisboa
6629,T4,3180000,248,Lisboa
6630,T1,179000,46,Porto
6631,T1,250000,77,Setúbal
6632,T1,158000,86.90,Porto
6633,T1,179000,56,Porto
6634,T1,250000,55,Lisboa
6635,T1,270000,114,Lisboa
6636,T1,220000,55,Lisboa
6637,T1,199000,74,Porto
6638,T2,240240,71.14,Porto
6639,T2,215000,110.50,Porto
6640,T2,895000,105.40,Lisboa
6641,T2,320000,110,Porto
6642,T1,283500,67,Porto
6643,T3,220000,114.30,Braga
6644,T2,328000,70,Porto
6645,T1,340000,89.30,Porto
6646,T2,270000,103,Setúbal
6647,T4,1290000,195,Lisboa
6648,T2,175000,90,Setúbal
6649,T5,750000,276.50,Setúbal
6650,T0,145000,36,Porto
6652,T2,260000,78,Porto
6653,T3,380000,226,Porto
6654,T3,260000,123.30,Aveiro
6655,T3,290000,164,Porto
6656,T3,645000,172,Porto
6657,T1,180000,69,Porto
6658,T3,399900,80,Lisboa
6659,T2,239500,74,Leiria
6661,T2,229000,65,Lisboa
6662,T1,155000,40,Porto
6663,T3,420000,115,Porto
6664,T2,579000,97,Lisboa
6665,T3,1015000,241.15,Setúbal
6666,T3,390000,110.05,Setúbal
6667,T3,380000,112.85,Setúbal
6668,T1,165000,70,Porto
6669,T3,320000,116.10,Faro
6670,T0,175000,35.60,Porto
6671,T3,360000,106,Setúbal
6672,T3,390000,143.35,Setúbal
6673,T4,475000,174,Setúbal
6674,T4,466000,147,Lisboa
6675,T3,249000,92,Porto
6676,T2,319000,90,Porto
6677,T4,3950000,278,Lisboa
6678,T2,225000,101,Faro
6679,T3,215000,118,Porto
6680,T3,340000,120,Porto
6681,T3,495000,193.50,Lisboa
6682,T3,300000,137,Porto
6683,T2,370000,102,Lisboa
6684,T1,179000,57,Porto
6685,T3,380000,131.05,Setúbal
6686,T3,270000,125,Lisboa
